UnderwritingID,QuoteID,UnderwriterID,UnderwritingDate,RiskScore,Premium,PremiumRange,UnderwritingDecision,IndiaEligibleFlag,ReferredToAustraliaFlag,ReferralReasonID,AustralianUnderwriterDecision,ReferralTurnaroundHours,UnderwritingTurnaroundHours,QSTBDate,FinalPremium,QuoteValidityDays,CommunicationStatus
UW025858,Q036289,E0047,2026-03-21,74.1,16726.91,"$10,000-$24,999",Approved,True,False,,,,6.56,2026-03-21,16726.91,21.0,Sent
UW025859,Q023549,E0014,2025-08-10,65.8,22261.63,"$10,000-$24,999",Approved,True,False,,,,12.2,2025-08-11,22261.63,21.0,No Response
UW025860,Q022828,E0007,2025-08-13,40.3,3210.13,"$2,500-$4,999",Approved,True,False,,,,9.63,2025-08-13,3210.13,14.0,Sent
UW025861,Q000828,E0008,2024-06-07,62.3,14554.57,"$10,000-$24,999",Approved,True,False,,,,9.07,2024-06-07,14554.57,30.0,Acknowledged
UW025862,Q013610,E0002,2025-03-03,50.4,8582.29,"$5,000-$9,999",Approved,True,False,,,,3.24,2025-03-03,8582.29,14.0,Sent
UW025863,Q015642,E0007,2025-03-08,51.4,3132.73,"$2,500-$4,999",Approved,True,False,,,,4.7,2025-03-08,3132.73,30.0,Sent
UW025864,Q025048,E0017,2025-09-10,79.5,41371.95,"$25,000-$49,999",Approved,False,True,REF10,Approved with Conditions,21.97,13.66,2025-09-11,41371.95,30.0,Sent
UW025865,Q011399,E0049,2025-01-29,64.3,4470.83,"$2,500-$4,999",Approved,True,False,,,,12.25,2025-01-29,4470.83,30.0,Sent
UW025866,Q001497,E0011,2024-07-11,67.1,16332.47,"$10,000-$24,999",Approved,False,True,REF02,Approved,33.16,8.43,2024-07-13,16332.47,21.0,Acknowledged
UW025867,Q006861,E0011,2024-10-17,65.0,11429.13,"$10,000-$24,999",Declined,True,False,,,,19.21,,,,N/A
UW025868,Q017789,E0008,2025-04-02,67.9,34516.04,"$25,000-$49,999",Approved,False,True,REF03,Approved,49.25,7.15,2025-04-04,34516.04,30.0,Acknowledged
UW025869,Q006885,E0004,2024-10-13,63.4,12884.46,"$10,000-$24,999",Approved,False,True,REF08,Approved,27.06,31.13,2024-10-15,12884.46,30.0,Acknowledged
UW025870,Q036074,E0011,2026-03-22,70.5,18768.85,"$10,000-$24,999",Approved,True,False,,,,41.77,2026-03-24,18768.85,21.0,Sent
UW025871,Q002925,E0046,2024-08-13,33.4,1515.29,"$1,000-$2,499",Approved,True,False,,,,6.93,2024-08-13,1515.29,30.0,Acknowledged
UW025872,Q013689,E0044,2025-02-16,45.5,2578.48,"$2,500-$4,999",Approved,True,False,,,,4.63,2025-02-16,2578.48,21.0,Acknowledged
UW025873,Q028807,E0049,2025-11-24,61.7,13334.37,"$10,000-$24,999",Approved,False,True,REF12,Approved with Conditions,33.01,19.76,2025-11-26,13334.37,21.0,No Response
UW025874,Q030066,E0034,2025-11-24,51.4,1635.99,"$1,000-$2,499",Approved,True,False,,,,1.0,2025-11-24,1635.99,21.0,Acknowledged
UW025875,Q022340,E0040,2025-07-05,77.6,21104.12,"$10,000-$24,999",Approved,False,True,REF03,Approved with Conditions,26.68,24.09,2025-07-07,21104.12,14.0,Acknowledged
UW025876,Q038919,E0011,2026-04-12,48.5,1495.61,"$1,000-$2,499",Approved,True,False,,,,5.06,2026-04-12,1495.61,30.0,Acknowledged
UW025877,Q001156,E0024,2024-06-12,52.5,2292.83,"$1,000-$2,499",Approved,True,False,,,,6.92,2024-06-12,2292.83,14.0,Sent
UW025878,Q003494,E0046,2024-09-17,62.4,3587.07,"$2,500-$4,999",Approved,True,False,,,,21.96,2024-09-18,3587.07,21.0,Acknowledged
UW025879,Q032704,E0008,2026-01-24,34.2,2230.52,"$1,000-$2,499",Approved,True,False,,,,22.36,2026-01-25,2230.52,14.0,Acknowledged
UW025880,Q028609,E0040,2025-11-17,54.5,3128.5,"$2,500-$4,999",Approved,False,True,REF08,Approved,11.07,5.04,2025-11-18,3128.5,21.0,Acknowledged
UW025881,Q028390,E0011,2025-11-17,35.9,1344.23,"$1,000-$2,499",Approved,True,False,,,,15.94,2025-11-18,1344.23,21.0,Sent
UW025882,Q028928,E0044,2025-11-23,69.4,33342.42,"$25,000-$49,999",Referred,False,True,REF11,Declined,62.06,32.95,2025-11-27,33342.42,21.0,Acknowledged
UW025883,Q025653,E0004,2025-09-03,65.5,17775.29,"$10,000-$24,999",Approved,True,False,,,,20.32,2025-09-04,17775.29,45.0,Acknowledged
UW025884,Q003654,E0040,2024-09-11,85.9,29278.02,"$25,000-$49,999",Approved,True,False,,,,9.84,2024-09-12,29278.02,30.0,Sent
UW025885,Q026972,E0002,2025-10-15,48.9,8891.43,"$5,000-$9,999",Approved,True,False,,,,9.02,2025-10-15,8891.43,21.0,Acknowledged
UW025886,Q029186,E0046,2025-11-14,68.8,11364.95,"$10,000-$24,999",Approved,False,True,REF08,Approved,24.94,11.25,2025-11-15,11364.95,14.0,Sent
UW025887,Q001247,E0040,2024-07-24,56.9,29950.94,"$25,000-$49,999",Approved,False,True,REF06,Approved,23.44,13.24,2024-07-25,29950.94,30.0,Sent
UW025888,Q027374,E0024,2025-11-01,43.1,1373.25,"$1,000-$2,499",Approved,True,False,,,,12.54,2025-11-01,1373.25,21.0,Acknowledged
UW025889,Q041359,E0008,2026-05-16,35.5,1356.4,"$1,000-$2,499",Approved,True,False,,,,16.47,2026-05-16,1356.4,45.0,Sent
UW025890,Q019085,E0007,2025-05-09,54.1,4912.37,"$2,500-$4,999",Approved,True,False,,,,5.89,2025-05-09,4912.37,21.0,Acknowledged
UW025891,Q033342,E0008,2026-01-21,45.9,2344.37,"$1,000-$2,499",Approved,True,False,,,,16.96,2026-01-22,2344.37,14.0,Acknowledged
UW025892,Q018283,E0044,2025-05-25,55.7,21430.06,"$10,000-$24,999",Approved,True,False,,,,2.12,2025-05-25,21430.06,30.0,Acknowledged
UW025893,Q007585,E0040,2024-11-22,59.1,7827.17,"$5,000-$9,999",Approved,False,True,REF08,Approved with Conditions,6.97,4.75,2024-11-23,7827.17,21.0,Sent
UW025894,Q021669,E0002,2025-07-22,58.2,2755.38,"$2,500-$4,999",Referred,False,True,REF03,Declined,17.37,6.63,2025-07-23,2755.38,30.0,Acknowledged
UW025895,Q035295,E0007,2026-02-25,55.7,2954.01,"$2,500-$4,999",Approved,True,False,,,,1.8,2026-02-25,2954.01,14.0,Sent
UW025896,Q037138,E0049,2026-03-07,54.3,4094.31,"$2,500-$4,999",Approved,True,False,,,,23.61,2026-03-08,4094.31,21.0,Acknowledged
UW025897,Q029618,E0044,2025-11-02,55.9,12535.25,"$10,000-$24,999",Approved,True,False,,,,13.21,2025-11-03,12535.25,21.0,Sent
UW025898,Q008280,E0017,2024-11-17,58.3,3163.88,"$2,500-$4,999",Approved,True,False,,,,21.32,2024-11-18,3163.88,14.0,Sent
UW025899,Q041686,E0046,2026-05-19,53.5,5153.41,"$5,000-$9,999",Approved,True,False,,,,3.66,2026-05-19,5153.41,14.0,Sent
UW025900,Q007193,E0017,2024-11-06,91.0,55099.05,"$50,000+",Approved,False,True,REF02,Approved,20.75,12.76,2024-11-08,55099.05,14.0,Sent
UW025901,Q000227,E0017,2024-06-29,67.8,24462.62,"$10,000-$24,999",Approved,True,False,,,,11.75,2024-06-29,24462.62,30.0,Sent
UW025902,Q025953,E0040,2025-10-22,53.8,17867.93,"$10,000-$24,999",Approved,True,False,,,,12.47,2025-10-22,17867.93,45.0,Sent
UW025903,Q017799,E0034,2025-04-22,60.1,4026.12,"$2,500-$4,999",Approved,True,False,,,,14.32,2025-04-22,4026.12,21.0,Sent
UW025904,Q024979,E0024,2025-09-16,61.4,25022.85,"$25,000-$49,999",Approved,False,True,REF07,Approved,35.92,3.94,2025-09-17,25022.85,30.0,Acknowledged
UW025905,Q036027,E0008,2026-03-30,62.0,25119.22,"$25,000-$49,999",Approved,True,False,,,,23.58,2026-03-31,25119.22,14.0,Acknowledged
UW025906,Q038033,E0049,2026-04-26,51.4,1709.0,"$1,000-$2,499",Approved,True,False,,,,2.44,2026-04-26,1709.0,21.0,Sent
UW025907,Q013741,E0034,2025-02-03,45.4,2808.42,"$2,500-$4,999",Approved,True,False,,,,2.3,2025-02-03,2808.42,14.0,Acknowledged
UW025908,Q010197,E0011,2024-12-25,50.3,1591.29,"$1,000-$2,499",Approved,True,False,,,,27.89,2024-12-26,1591.29,14.0,Sent
UW025909,Q006212,E0011,2024-10-23,39.7,1855.63,"$1,000-$2,499",Approved,True,False,,,,9.4,2024-10-23,1855.63,14.0,Sent
UW025910,Q009560,E0002,2025-01-01,60.3,22668.0,"$10,000-$24,999",Approved,True,False,,,,9.69,2025-01-01,22668.0,30.0,Acknowledged
UW025911,Q041227,E0046,2026-05-07,46.2,1452.06,"$1,000-$2,499",Approved,True,False,,,,8.43,2026-05-07,1452.06,30.0,No Response
UW025912,Q033789,E0044,2026-01-20,54.0,2388.38,"$1,000-$2,499",Approved,True,False,,,,10.45,2026-01-21,2388.38,45.0,Sent
UW025913,Q017113,E0044,2025-04-18,42.5,1605.9,"$1,000-$2,499",Approved,False,True,REF11,Approved,36.93,11.57,2025-04-20,1605.9,30.0,No Response
UW025914,Q001222,E0047,2024-07-12,57.5,15019.77,"$10,000-$24,999",Approved,True,False,,,,12.61,2024-07-12,15019.77,21.0,No Response
UW025915,Q012219,E0009,2025-01-13,39.9,1483.04,"$1,000-$2,499",Approved,True,False,,,,24.04,2025-01-14,1483.04,21.0,Acknowledged
UW025916,Q036510,E0044,2026-03-21,48.6,2289.33,"$1,000-$2,499",Approved,True,False,,,,20.59,2026-03-22,2289.33,30.0,Acknowledged
UW025917,Q034501,E0007,2026-02-08,71.8,30558.12,"$25,000-$49,999",Approved,False,True,REF04,Approved with Conditions,38.49,10.33,2026-02-10,30558.12,21.0,Acknowledged
UW025918,Q039420,E0049,2026-04-28,56.4,23363.79,"$10,000-$24,999",Approved,True,False,,,,28.41,2026-04-29,23363.79,30.0,Sent
UW025919,Q006137,E0007,2024-10-12,54.9,2248.56,"$1,000-$2,499",Approved,True,False,,,,27.68,2024-10-13,2248.56,21.0,No Response
UW025920,Q017800,E0002,2025-04-19,58.0,2476.64,"$1,000-$2,499",Approved,True,False,,,,5.69,2025-04-19,2476.64,30.0,Sent
UW025921,Q028925,E0007,2025-11-04,44.3,1734.0,"$1,000-$2,499",Approved,True,False,,,,14.13,2025-11-05,1734.0,30.0,Sent
UW025922,Q033301,E0009,2026-01-11,45.9,2682.06,"$2,500-$4,999",Approved,True,False,,,,9.4,2026-01-12,2682.06,30.0,Acknowledged
UW025923,Q008423,E0004,2024-11-07,66.5,21881.78,"$10,000-$24,999",Approved,False,True,REF10,Approved with Conditions,16.04,5.8,2024-11-08,21881.78,21.0,Sent
UW025924,Q004795,E0002,2024-09-09,49.6,1625.89,"$1,000-$2,499",Approved,True,False,,,,5.77,2024-09-09,1625.89,30.0,Acknowledged
UW025925,Q012255,E0014,2025-01-26,75.9,16139.49,"$10,000-$24,999",Referred,False,True,REF09,Declined,18.02,7.09,2025-01-27,16139.49,30.0,Acknowledged
UW025926,Q011704,E0049,2025-01-14,66.2,17351.66,"$10,000-$24,999",Approved,True,False,,,,6.56,2025-01-14,17351.66,14.0,Sent
UW025927,Q035676,E0047,2026-02-15,41.3,2405.61,"$1,000-$2,499",Approved,True,False,,,,16.51,2026-02-16,2405.61,30.0,Sent
UW025928,Q006007,E0002,2024-10-25,57.2,1791.49,"$1,000-$2,499",Approved,True,False,,,,13.11,2024-10-26,1791.49,30.0,Acknowledged
UW025929,Q032870,E0014,2026-01-30,32.7,2699.8,"$2,500-$4,999",Approved,True,False,,,,12.96,2026-01-30,2699.8,30.0,Acknowledged
UW025930,Q008014,E0046,2024-11-06,59.1,18475.75,"$10,000-$24,999",Approved,True,False,,,,9.07,2024-11-07,18475.75,21.0,Acknowledged
UW025931,Q009552,E0009,2024-12-14,60.4,10803.61,"$10,000-$24,999",Approved,True,False,,,,8.86,2024-12-14,10803.61,14.0,Acknowledged
UW025932,Q003522,E0009,2024-09-15,44.2,1357.39,"$1,000-$2,499",Approved,True,False,,,,8.03,2024-09-16,1357.39,30.0,Acknowledged
UW025933,Q030888,E0007,2025-12-27,55.2,41690.24,"$25,000-$49,999",Approved,True,False,,,,6.39,2025-12-28,41690.24,30.0,Sent
UW025934,Q021733,E0048,2025-07-10,46.8,3498.87,"$2,500-$4,999",Declined,True,False,,,,9.19,,,,N/A
UW025935,Q025135,E0047,2025-09-28,56.4,16115.68,"$10,000-$24,999",Approved,True,False,,,,4.41,2025-09-28,16115.68,21.0,Sent
UW025936,Q041900,E0008,2026-05-04,43.8,1142.39,"$1,000-$2,499",Approved,True,False,,,,4.55,2026-05-04,1142.39,45.0,Acknowledged
UW025937,Q015948,E0048,2025-03-27,52.0,1566.31,"$1,000-$2,499",Approved,True,False,,,,6.98,2025-03-27,1566.31,30.0,Sent
UW025938,Q031154,E0024,2025-12-18,34.6,2926.08,"$2,500-$4,999",Approved,True,False,,,,10.96,2025-12-18,2926.08,30.0,Acknowledged
UW025939,Q004032,E0011,2024-09-25,57.7,13627.74,"$10,000-$24,999",Approved,True,False,,,,4.85,2024-09-25,13627.74,21.0,Acknowledged
UW025940,Q036319,E0007,2026-03-25,45.9,2207.73,"$1,000-$2,499",Approved,True,False,,,,18.11,2026-03-25,2207.73,30.0,Acknowledged
UW025941,Q004752,E0007,2024-09-19,67.8,28479.09,"$25,000-$49,999",Approved,True,False,,,,9.83,2024-09-19,28479.09,30.0,Sent
UW025942,Q012558,E0014,2025-01-10,52.5,7979.13,"$5,000-$9,999",Approved,True,False,,,,15.78,2025-01-10,7979.13,14.0,Acknowledged
UW025943,Q014263,E0008,2025-02-19,47.2,3356.79,"$2,500-$4,999",Approved,True,False,,,,11.0,2025-02-19,3356.79,45.0,Acknowledged
UW025944,Q000764,E0044,2024-06-29,60.4,14989.31,"$10,000-$24,999",Approved,False,True,REF06,Approved,57.01,7.69,2024-07-02,14989.31,30.0,Acknowledged
UW025945,Q033189,E0049,2026-01-17,45.1,1140.16,"$1,000-$2,499",Approved,True,False,,,,13.15,2026-01-18,1140.16,30.0,Sent
UW025946,Q038071,E0047,2026-04-08,55.2,3187.81,"$2,500-$4,999",Approved,True,False,,,,9.69,2026-04-08,3187.81,45.0,No Response
UW025947,Q021393,E0034,2025-07-02,59.5,2806.25,"$2,500-$4,999",Approved,True,False,,,,6.18,2025-07-02,2806.25,30.0,Sent
UW025948,Q018302,E0034,2025-05-10,88.1,33463.64,"$25,000-$49,999",Approved,False,True,REF03,Approved with Conditions,27.0,5.41,2025-05-11,33463.64,30.0,Sent
UW025949,Q004661,E0024,2024-09-13,42.9,2068.62,"$1,000-$2,499",Approved,True,False,,,,21.13,2024-09-14,2068.62,14.0,Acknowledged
UW025950,Q034530,E0047,2026-02-23,88.6,30508.46,"$25,000-$49,999",Approved,False,True,REF12,Approved with Conditions,26.14,10.98,2026-02-25,30508.46,21.0,Acknowledged
UW025951,Q037143,E0048,2026-03-09,58.8,2811.41,"$2,500-$4,999",Approved,True,False,,,,18.4,2026-03-10,2811.41,30.0,No Response
UW025952,Q027389,E0047,2025-10-04,52.1,1855.9,"$1,000-$2,499",Approved,True,False,,,,7.73,2025-10-04,1855.9,30.0,Sent
UW025953,Q012368,E0004,2025-01-28,75.7,61599.8,"$50,000+",Approved,False,True,REF11,Approved,49.63,1.72,2025-01-30,61599.8,30.0,Sent
UW025954,Q000689,E0047,2024-06-19,56.8,2524.2,"$2,500-$4,999",Referred,False,True,REF02,Declined,53.97,24.64,2024-06-22,2524.2,30.0,Sent
UW025955,Q001584,E0007,2024-07-31,68.9,12406.74,"$10,000-$24,999",Referred,False,True,REF08,Declined,31.96,5.08,2024-08-02,12406.74,45.0,Acknowledged
UW025956,Q009078,E0009,2024-12-07,59.9,1638.24,"$1,000-$2,499",Approved,True,False,,,,20.89,2024-12-08,1638.24,30.0,Acknowledged
UW025957,Q038294,E0049,2026-04-09,57.1,2564.53,"$2,500-$4,999",Approved,True,False,,,,16.51,2026-04-10,2564.53,30.0,Sent
UW025958,Q020753,E0044,2025-06-06,82.2,38070.31,"$25,000-$49,999",Approved,True,False,,,,10.45,2025-06-06,38070.31,21.0,Sent
UW025959,Q027741,E0004,2025-10-12,36.0,1527.19,"$1,000-$2,499",Approved,True,False,,,,14.33,2025-10-12,1527.19,45.0,Acknowledged
UW025960,Q006041,E0049,2024-10-18,34.8,1883.16,"$1,000-$2,499",Approved,True,False,,,,3.56,2024-10-18,1883.16,14.0,Acknowledged
UW025961,Q031479,E0049,2025-12-06,54.1,3619.69,"$2,500-$4,999",Approved,True,False,,,,5.51,2025-12-06,3619.69,21.0,Sent
UW025962,Q023674,E0008,2025-08-14,44.0,1610.74,"$1,000-$2,499",Approved,True,False,,,,1.51,2025-08-14,1610.74,21.0,Acknowledged
UW025963,Q036854,E0049,2026-03-21,52.2,2548.64,"$2,500-$4,999",Approved,True,False,,,,10.03,2026-03-21,2548.64,14.0,Sent
UW025964,Q021943,E0040,2025-07-04,63.2,26630.79,"$25,000-$49,999",Approved,True,False,,,,6.28,2025-07-04,26630.79,21.0,Acknowledged
UW025965,Q019663,E0017,2025-05-21,68.5,23518.7,"$10,000-$24,999",Approved,True,False,,,,7.23,2025-05-21,23518.7,14.0,Acknowledged
UW025966,Q034885,E0009,2026-02-20,55.5,23239.91,"$10,000-$24,999",Approved,True,False,,,,13.96,2026-02-21,23239.91,21.0,No Response
UW025967,Q031196,E0044,2025-12-05,70.4,4900.56,"$2,500-$4,999",Approved,True,False,,,,12.93,2025-12-06,4900.56,30.0,Acknowledged
UW025968,Q032913,E0048,2026-01-07,52.2,1600.13,"$1,000-$2,499",Approved,True,False,,,,5.37,2026-01-07,1600.13,30.0,Acknowledged
UW025969,Q016559,E0049,2025-04-11,68.6,19819.04,"$10,000-$24,999",Approved,True,False,,,,7.74,2025-04-11,19819.04,30.0,Sent
UW025970,Q034404,E0004,2026-02-19,59.2,17146.43,"$10,000-$24,999",Approved,True,False,,,,10.48,2026-02-19,17146.43,30.0,Acknowledged
UW025971,Q015992,E0002,2025-03-04,38.7,2378.88,"$1,000-$2,499",Approved,True,False,,,,1.22,2025-03-04,2378.88,45.0,Sent
UW025972,Q021971,E0014,2025-07-10,54.6,2863.15,"$2,500-$4,999",Approved,True,False,,,,19.06,2025-07-10,2863.15,45.0,Acknowledged
UW025973,Q037469,E0008,2026-03-07,43.4,4116.51,"$2,500-$4,999",Approved,True,False,,,,6.16,2026-03-08,4116.51,30.0,No Response
UW025974,Q030944,E0034,2025-12-29,47.6,4435.79,"$2,500-$4,999",Approved,True,False,,,,26.01,2025-12-30,4435.79,30.0,Sent
UW025975,Q008363,E0040,2024-11-27,73.0,13991.61,"$10,000-$24,999",Approved,True,False,,,,12.4,2024-11-27,13991.61,21.0,Sent
UW025976,Q005869,E0044,2024-10-26,57.5,2273.39,"$1,000-$2,499",Approved,True,False,,,,4.91,2024-10-26,2273.39,45.0,Sent
UW025977,Q017134,E0008,2025-04-10,68.9,22971.42,"$10,000-$24,999",Approved,False,True,REF09,Approved,30.55,7.82,2025-04-11,22971.42,21.0,Sent
UW025978,Q027077,E0040,2025-10-26,46.9,2850.23,"$2,500-$4,999",Approved,True,False,,,,25.88,2025-10-27,2850.23,14.0,Sent
UW025979,Q017281,E0047,2025-04-16,62.3,8983.01,"$5,000-$9,999",Approved,True,False,,,,9.47,2025-04-16,8983.01,21.0,Acknowledged
UW025980,Q035817,E0024,2026-03-12,71.9,47534.51,"$25,000-$49,999",Approved,False,True,REF02,Approved,40.0,18.02,2026-03-14,47534.51,14.0,Sent
UW025981,Q027137,E0008,2025-10-15,51.1,6136.49,"$5,000-$9,999",Approved,True,False,,,,33.84,2025-10-16,6136.49,21.0,Sent
UW025982,Q022702,E0049,2025-08-22,66.0,25133.19,"$25,000-$49,999",Approved,True,False,,,,7.29,2025-08-23,25133.19,30.0,Acknowledged
UW025983,Q009456,E0040,2024-12-27,74.5,12420.73,"$10,000-$24,999",Referred,False,True,REF10,Declined,30.05,6.42,2024-12-29,12420.73,45.0,Sent
UW025984,Q036731,E0008,2026-03-04,75.6,65928.1,"$50,000+",Approved,False,True,REF07,Approved,29.85,26.08,2026-03-06,65928.1,14.0,Sent
UW025985,Q016931,E0007,2025-04-06,46.2,14315.96,"$10,000-$24,999",Approved,True,False,,,,16.04,2025-04-06,14315.96,14.0,Acknowledged
UW025986,Q027234,E0040,2025-10-31,53.0,23221.4,"$10,000-$24,999",Declined,True,False,,,,1.88,,,,N/A
UW025987,Q007139,E0017,2024-11-22,72.4,39122.94,"$25,000-$49,999",Approved,False,True,REF02,Approved,11.0,7.17,2024-11-22,39122.94,30.0,Sent
UW025988,Q040397,E0014,2026-05-21,73.6,22444.99,"$10,000-$24,999",Approved,True,False,,,,17.6,2026-05-22,22444.99,30.0,Sent
UW025989,Q004658,E0024,2024-09-25,50.8,1826.06,"$1,000-$2,499",Approved,True,False,,,,12.62,2024-09-26,1826.06,30.0,Acknowledged
UW025990,Q010762,E0002,2024-12-18,50.5,3913.07,"$2,500-$4,999",Approved,True,False,,,,3.29,2024-12-18,3913.07,30.0,Acknowledged
UW025991,Q015941,E0004,2025-03-20,40.0,1791.63,"$1,000-$2,499",Approved,True,False,,,,10.17,2025-03-20,1791.63,21.0,No Response
UW025992,Q000301,E0047,2024-06-15,62.8,20297.39,"$10,000-$24,999",Approved,False,True,REF03,Approved with Conditions,13.08,12.33,2024-06-17,20297.39,21.0,Acknowledged
UW025993,Q001590,E0044,2024-07-05,41.5,3108.45,"$2,500-$4,999",Approved,True,False,,,,18.8,2024-07-06,3108.45,30.0,Sent
UW025994,Q041879,E0049,2026-05-12,52.3,3021.58,"$2,500-$4,999",Referred,False,True,REF01,Declined,12.7,6.6,2026-05-13,3021.58,30.0,Sent
UW025995,Q028113,E0046,2025-11-06,71.0,55743.45,"$50,000+",Approved,False,True,REF02,Approved,13.68,24.66,2025-11-07,55743.45,14.0,Acknowledged
UW025996,Q014360,E0011,2025-02-12,50.1,3052.61,"$2,500-$4,999",Approved,True,False,,,,27.95,2025-02-13,3052.61,30.0,No Response
UW025997,Q029063,E0007,2025-11-05,62.9,2420.18,"$1,000-$2,499",Approved,True,False,,,,17.35,2025-11-05,2420.18,30.0,Acknowledged
UW025998,Q005736,E0040,2024-10-16,39.1,1710.95,"$1,000-$2,499",Approved,True,False,,,,16.82,2024-10-16,1710.95,14.0,Acknowledged
UW025999,Q018253,E0014,2025-05-09,61.6,34139.22,"$25,000-$49,999",Approved,False,True,REF09,Approved,38.83,16.59,2025-05-11,34139.22,21.0,Acknowledged
UW026000,Q030308,E0024,2025-12-21,64.2,39729.87,"$25,000-$49,999",Approved,True,False,,,,31.7,2025-12-22,39729.87,45.0,Sent
UW026001,Q001306,E0004,2024-07-29,35.9,3155.01,"$2,500-$4,999",Approved,True,False,,,,11.51,2024-07-30,3155.01,21.0,Sent
UW026002,Q041054,E0044,2026-05-30,37.3,3257.68,"$2,500-$4,999",Approved,True,False,,,,13.99,2026-05-31,3257.68,30.0,Sent
UW026003,Q037533,E0024,2026-03-29,60.1,3552.28,"$2,500-$4,999",Approved,True,False,,,,15.8,2026-03-29,3552.28,30.0,Acknowledged
UW026004,Q021565,E0004,2025-07-13,53.6,31041.0,"$25,000-$49,999",Approved,True,False,,,,5.8,2025-07-13,31041.0,45.0,Sent
UW026005,Q009368,E0044,2024-12-21,51.9,1898.56,"$1,000-$2,499",Approved,True,False,,,,6.47,2024-12-21,1898.56,14.0,Sent
UW026006,Q014828,E0007,2025-03-10,62.3,2601.6,"$2,500-$4,999",Approved,True,False,,,,14.2,2025-03-10,2601.6,21.0,Acknowledged
UW026007,Q016114,E0024,2025-03-18,56.5,29131.68,"$25,000-$49,999",Approved,False,True,REF11,Approved,13.82,17.69,2025-03-20,29131.68,14.0,Acknowledged
UW026008,Q023626,E0011,2025-08-17,59.5,16225.56,"$10,000-$24,999",Approved,True,False,,,,8.43,2025-08-17,16225.56,14.0,Sent
UW026009,Q036543,E0017,2026-03-26,74.4,55542.47,"$50,000+",Approved,False,True,REF06,Approved,44.17,5.49,2026-03-28,55542.47,30.0,Acknowledged
UW026010,Q025589,E0002,2025-09-30,44.3,2978.38,"$2,500-$4,999",Approved,False,True,REF02,Approved,20.91,4.36,2025-10-01,2978.38,30.0,Sent
UW026011,Q008267,E0017,2024-11-20,42.9,1864.42,"$1,000-$2,499",Approved,True,False,,,,25.98,2024-11-21,1864.42,14.0,Sent
UW026012,Q032782,E0011,2026-01-31,44.0,2281.69,"$1,000-$2,499",Approved,True,False,,,,27.14,2026-02-01,2281.69,30.0,No Response
UW026013,Q035980,E0011,2026-03-30,49.0,1838.93,"$1,000-$2,499",Approved,True,False,,,,3.8,2026-03-30,1838.93,30.0,Acknowledged
UW026014,Q004595,E0024,2024-09-25,50.4,2609.69,"$2,500-$4,999",Approved,True,False,,,,2.61,2024-09-26,2609.69,30.0,Sent
UW026015,Q000588,E0002,2024-06-06,64.7,29678.99,"$25,000-$49,999",Approved,True,False,,,,15.82,2024-06-06,29678.99,21.0,Acknowledged
UW026016,Q003367,E0009,2024-08-15,40.5,3138.56,"$2,500-$4,999",Approved,True,False,,,,13.55,2024-08-15,3138.56,30.0,Sent
UW026017,Q000122,E0044,2024-06-28,46.7,3726.6,"$2,500-$4,999",Approved,True,False,,,,10.62,2024-06-28,3726.6,30.0,Sent
UW026018,Q037927,E0007,2026-04-27,72.5,15796.68,"$10,000-$24,999",Approved,True,False,,,,20.41,2026-04-28,15796.68,30.0,Acknowledged
UW026019,Q003129,E0011,2024-08-24,45.2,2021.15,"$1,000-$2,499",Approved,True,False,,,,16.61,2024-08-24,2021.15,30.0,Acknowledged
UW026020,Q007387,E0009,2024-11-16,67.7,57297.7,"$50,000+",Approved,False,True,REF02,Approved with Conditions,9.47,17.91,2024-11-17,57297.7,30.0,Sent
UW026021,Q017995,E0034,2025-04-06,53.8,49317.74,"$25,000-$49,999",Approved,True,False,,,,11.56,2025-04-07,49317.74,21.0,Sent
UW026022,Q019454,E0008,2025-05-03,61.6,20735.28,"$10,000-$24,999",Approved,True,False,,,,5.99,2025-05-03,20735.28,30.0,Sent
UW026023,Q031111,E0024,2025-12-03,72.1,19623.44,"$10,000-$24,999",Approved,True,False,,,,8.67,2025-12-03,19623.44,21.0,Sent
UW026024,Q039197,E0044,2026-04-24,64.0,21609.05,"$10,000-$24,999",Approved,False,True,REF09,Approved with Conditions,47.94,5.54,2026-04-26,21609.05,21.0,Sent
UW026025,Q001538,E0004,2024-07-04,54.4,1925.11,"$1,000-$2,499",Approved,True,False,,,,18.83,2024-07-05,1925.11,21.0,Sent
UW026026,Q021361,E0009,2025-07-06,65.1,24711.32,"$10,000-$24,999",Approved,True,False,,,,2.94,2025-07-06,24711.32,30.0,Acknowledged
UW026027,Q038010,E0044,2026-04-15,57.3,4609.35,"$2,500-$4,999",Approved,True,False,,,,2.56,2026-04-15,4609.35,45.0,Sent
UW026028,Q037294,E0024,2026-04-01,45.4,1803.01,"$1,000-$2,499",Approved,True,False,,,,3.69,2026-04-01,1803.01,21.0,Acknowledged
UW026029,Q041119,E0046,2026-05-13,32.7,1784.85,"$1,000-$2,499",Approved,True,False,,,,14.43,2026-05-13,1784.85,30.0,Acknowledged
