BindingID,QuoteID,StatusID,BrokerAcceptanceDate,BindingDate,BoundFlag,FinalPremium,PolicyPropertyCount,TurnaroundDaysQSTBtoOutcome
BIND029660,Q030908,STA01,2025-12-17,2025-12-19,True,2335.52,1,4.3
BIND029661,Q002338,STA01,2024-09-12,2024-09-14,True,1687.16,1,22.0
BIND029662,Q027820,STA01,2025-10-10,2025-10-12,True,20245.84,1,4.1
BIND029663,Q017384,STA03,,,False,21688.85,0,6.9
BIND029664,Q015920,STA04,,,False,4030.65,0,5.6
BIND029665,Q009193,STA05,,,False,27360.24,0,9.3
BIND029666,Q026393,STA03,,,False,21622.62,0,6.8
BIND029667,Q041779,STA01,2026-05-31,2026-06-02,True,1694.43,1,18.9
BIND029668,Q005730,STA01,2024-11-02,2024-11-07,True,10391.37,1,7.3
BIND029669,Q004577,STA06,,,False,10631.52,0,15.8
BIND029670,Q041901,STA01,2026-05-28,2026-05-31,True,17050.62,1,10.6
BIND029671,Q019103,STA02,,,False,2001.75,0,4.4
BIND029672,Q030521,STA01,2026-01-01,2026-01-01,True,3453.17,1,0.9
BIND029673,Q013021,STA02,,,False,1432.44,0,5.8
BIND029674,Q038216,STA01,2026-04-06,2026-04-08,True,2823.6,1,3.8
BIND029675,Q028303,STA05,,,False,15876.57,0,10.1
BIND029676,Q017444,STA03,,,False,1263.27,0,16.9
BIND029677,Q040577,STA03,,,False,51307.38,0,10.2
BIND029678,Q014240,STA03,,,False,1255.77,0,1.0
BIND029679,Q041720,STA01,2026-05-20,2026-05-20,True,2115.75,1,6.3
BIND029680,Q030965,STA04,,,False,26545.52,0,11.2
BIND029681,Q036446,STA07,,,False,30155.98,0,10.5
BIND029682,Q009385,STA01,2025-01-04,2025-01-12,True,2748.48,1,15.3
BIND029683,Q033469,STA02,,,False,28798.96,0,11.0
BIND029684,Q003783,STA03,,,False,863.92,0,15.8
BIND029685,Q033434,STA04,,,False,29900.68,0,2.7
BIND029686,Q033963,STA01,2026-01-24,2026-01-26,True,1602.64,1,7.0
BIND029687,Q006675,STA01,2024-10-26,2024-11-03,True,21555.05,1,11.5
BIND029688,Q030232,STA01,2025-12-13,2025-12-15,True,27307.54,1,3.7
BIND029689,Q021851,STA01,2025-07-20,2025-07-21,True,31127.0,1,1.2
BIND029690,Q035530,STA05,,,False,1259.17,0,9.9
BIND029691,Q011407,STA03,,,False,25495.67,0,4.7
BIND029692,Q000184,STA01,2024-06-13,2024-06-16,True,16174.4,1,7.7
BIND029693,Q008648,STA01,2024-11-08,2024-11-12,True,1793.22,1,8.2
BIND029694,Q012306,STA03,,,False,2450.3,0,2.7
BIND029695,Q031979,STA03,,,False,34496.52,0,10.7
BIND029696,Q008347,STA02,,,False,42136.43,0,22.6
BIND029697,Q033428,STA05,,,False,1946.62,0,3.1
BIND029698,Q022996,STA04,,,False,2335.42,0,10.6
BIND029699,Q007323,STA01,2024-12-02,2024-12-05,True,10228.25,1,10.9
BIND029700,Q038340,STA03,,,False,25376.46,0,5.9
BIND029701,Q003626,STA04,,,False,2823.81,0,4.7
BIND029702,Q037626,STA01,2026-03-18,2026-03-20,True,75200.29,1,15.1
BIND029703,Q032299,STA04,,,False,1668.03,0,6.0
BIND029704,Q016719,STA01,2025-04-30,2025-04-30,True,4207.57,1,4.7
BIND029705,Q039934,STA03,,,False,27247.2,0,5.3
BIND029706,Q033809,STA01,2026-01-30,2026-01-31,True,22043.12,4,17.8
BIND029707,Q027104,STA03,,,False,3313.17,0,5.7
BIND029708,Q015065,STA02,,,False,16186.9,0,21.2
BIND029709,Q036535,STA01,2026-04-06,2026-04-09,True,11963.74,1,10.3
BIND029710,Q023111,STA03,,,False,2219.48,0,10.4
BIND029711,Q004193,STA01,2024-09-08,2024-09-09,True,2035.16,1,2.7
BIND029712,Q029192,STA03,,,False,45438.52,0,16.2
BIND029713,Q016579,STA01,2025-04-10,2025-04-13,True,2016.88,1,10.5
BIND029714,Q039081,STA08,,,False,19550.27,0,2.1
BIND029715,Q030801,STA02,,,False,1837.25,0,2.3
BIND029716,Q002732,STA02,,,False,2092.06,0,1.7
BIND029717,Q018021,STA04,,,False,35853.78,0,14.8
BIND029718,Q017069,STA08,,,False,1896.64,0,4.9
BIND029719,Q010415,STA09,,,False,5860.22,0,5.1
BIND029720,Q037115,STA01,2026-03-28,2026-03-28,True,2466.9,1,6.6
BIND029721,Q015003,STA07,,,False,28676.93,0,8.2
BIND029722,Q024851,STA01,2025-09-12,2025-09-16,True,17267.24,1,6.9
BIND029723,Q035186,STA09,,,False,12398.85,0,4.2
BIND029724,Q037712,STA02,,,False,28595.88,0,6.7
BIND029725,Q004624,STA01,2024-10-10,2024-10-11,True,9671.65,1,15.2
BIND029726,Q017407,STA05,,,False,12432.25,0,7.2
BIND029727,Q010136,STA02,,,False,34735.49,0,2.6
BIND029728,Q004265,STA07,,,False,2235.17,0,2.5
BIND029729,Q022958,STA03,,,False,1762.18,0,10.9
BIND029730,Q015336,STA03,,,False,10650.36,0,6.3
BIND029731,Q026802,STA04,,,False,29208.47,0,18.9
BIND029732,Q005295,STA01,2024-10-08,2024-10-15,True,18428.01,4,8.3
BIND029733,Q007322,STA01,2024-12-02,2024-12-03,True,25244.99,1,6.1
BIND029734,Q006777,STA05,,,False,26038.02,0,2.5
BIND029735,Q032796,STA04,,,False,43707.71,0,1.7
BIND029736,Q036744,STA03,,,False,15637.93,0,5.8
BIND029737,Q014329,STA01,2025-03-02,2025-03-04,True,19047.9,1,7.4
BIND029738,Q004263,STA03,,,False,15935.44,0,9.2
BIND029739,Q005746,STA04,,,False,2955.76,0,8.2
BIND029740,Q002120,STA06,,,False,9741.59,0,12.6
BIND029741,Q014177,STA09,,,False,2071.55,0,16.4
BIND029742,Q019597,STA01,2025-05-23,2025-05-25,True,16256.19,1,3.4
BIND029743,Q039203,STA01,2026-04-29,2026-04-30,True,2328.95,1,12.6
BIND029744,Q022554,STA05,,,False,2801.77,0,5.7
BIND029745,Q003622,STA04,,,False,2239.89,0,5.2
BIND029746,Q002749,STA01,2024-08-24,2024-09-02,True,1878.63,1,17.7
BIND029747,Q011039,STA01,2024-12-25,2024-12-28,True,34827.52,1,13.6
BIND029748,Q025339,STA02,,,False,2790.07,0,5.9
BIND029749,Q035718,STA04,,,False,1219.26,0,9.0
BIND029750,Q010447,STA01,2024-12-19,2024-12-21,True,2398.53,1,7.5
BIND029751,Q000694,STA05,,,False,21247.15,0,9.6
BIND029752,Q041070,STA10,,,False,,0,
BIND029753,Q010507,STA02,,,False,17500.94,0,9.0
BIND029754,Q038880,STA01,2026-04-09,2026-04-16,True,2387.03,1,9.5
BIND029755,Q016500,STA02,,,False,21831.37,0,23.0
BIND029756,Q038756,STA02,,,False,20016.8,0,2.0
BIND029757,Q033049,STA01,2026-01-12,2026-01-16,True,32735.87,1,5.4
BIND029758,Q015177,STA03,,,False,2393.02,0,9.4
BIND029759,Q030838,STA06,,,False,21658.43,0,6.2
BIND029760,Q001123,STA04,,,False,17333.26,0,7.7
BIND029761,Q030610,STA03,,,False,10969.91,0,5.7
BIND029762,Q020769,STA01,2025-06-22,2025-06-23,True,8577.14,1,6.7
BIND029763,Q014529,STA01,2025-02-24,2025-03-02,True,3359.04,2,17.3
BIND029764,Q030725,STA01,2025-12-12,2025-12-13,True,3232.52,1,8.7
BIND029765,Q014322,STA07,,,False,1723.36,0,3.9
BIND029766,Q031300,STA08,,,False,1989.94,0,9.3
BIND029767,Q005393,STA01,2024-10-13,2024-10-13,True,1485.95,1,4.5
BIND029768,Q010449,STA02,,,False,42084.02,0,5.6
BIND029769,Q021572,STA03,,,False,3056.87,0,22.0
BIND029770,Q031326,STA05,,,False,25517.33,0,8.8
BIND029771,Q006919,STA02,,,False,11064.15,0,2.6
BIND029772,Q013243,STA08,,,False,2009.25,0,17.8
BIND029773,Q032202,STA01,2026-01-01,2026-01-07,True,30597.05,4,10.7
BIND029774,Q008026,STA09,,,False,28024.46,0,3.9
BIND029775,Q004093,STA01,2024-09-28,2024-09-30,True,21704.87,1,7.9
BIND029776,Q004277,STA02,,,False,22771.9,0,1.6
BIND029777,Q034028,STA01,2026-02-27,2026-03-01,True,2265.44,1,4.0
BIND029778,Q013293,STA01,2025-02-28,2025-03-09,True,36734.83,5,19.6
BIND029779,Q015493,STA01,2025-03-25,2025-03-27,True,706.6,1,3.8
BIND029780,Q006389,STA02,,,False,719.71,0,14.2
BIND029781,Q005473,STA03,,,False,19180.04,0,6.9
BIND029782,Q008667,STA04,,,False,7507.01,0,4.4
BIND029783,Q022545,STA08,,,False,1940.85,0,6.2
BIND029784,Q012197,STA02,,,False,62589.86,0,1.5
BIND029785,Q039769,STA01,2026-04-29,2026-05-05,True,53928.48,1,11.4
BIND029786,Q039540,STA01,2026-04-16,2026-04-24,True,2593.83,1,17.6
BIND029787,Q007227,STA01,2024-11-27,2024-11-27,True,24611.68,1,3.4
BIND029788,Q028863,STA05,,,False,9625.56,0,2.2
BIND029789,Q002117,STA01,2024-07-28,2024-08-03,True,23896.63,5,17.1
BIND029790,Q007650,STA01,2024-11-06,2024-11-07,True,28630.29,1,5.1
BIND029791,Q039985,STA10,,,False,,0,
BIND029792,Q037935,STA05,,,False,28593.41,0,11.7
BIND029793,Q027906,STA03,,,False,15760.15,0,4.7
BIND029794,Q023580,STA03,,,False,2664.54,0,4.2
BIND029795,Q030640,STA01,2025-12-08,2025-12-13,True,2307.3,1,8.3
BIND029796,Q005618,STA08,,,False,75669.13,0,9.8
BIND029797,Q022197,STA01,2025-07-30,2025-08-04,True,19276.62,1,9.7
BIND029798,Q011336,STA01,2025-02-08,2025-02-11,True,49100.15,2,24.8
BIND029799,Q029952,STA01,2025-11-26,2025-11-28,True,2343.87,1,8.2
BIND029800,Q020931,STA01,2025-06-19,2025-06-22,True,18320.97,1,7.6
BIND029801,Q010600,STA01,2024-12-24,2024-12-26,True,10037.63,1,22.4
BIND029802,Q007283,STA06,,,False,27222.19,0,2.5
BIND029803,Q016011,STA01,2025-03-30,2025-04-02,True,4425.46,1,7.4
BIND029804,Q026655,STA01,2025-10-09,2025-10-10,True,1989.73,1,6.9
BIND029805,Q025245,STA01,2025-09-09,2025-09-19,True,24723.22,1,14.6
BIND029806,Q025865,STA01,2025-10-19,2025-10-21,True,3010.18,1,7.0
BIND029807,Q002269,STA02,,,False,95809.45,0,4.1
BIND029808,Q016748,STA01,2025-04-22,2025-04-23,True,1776.47,1,11.8
BIND029809,Q013133,STA02,,,False,11826.74,0,3.7
BIND029810,Q024386,STA04,,,False,2463.01,0,2.0
BIND029811,Q030395,STA08,,,False,14320.88,0,3.5
BIND029812,Q036594,STA01,2026-03-14,2026-03-15,True,5165.35,1,9.7
BIND029813,Q008414,STA01,2024-11-23,2024-11-25,True,1891.2,1,4.4
BIND029814,Q035365,STA02,,,False,37407.55,0,12.3
BIND029815,Q001285,STA03,,,False,2217.58,0,7.9
BIND029816,Q021499,STA06,,,False,30304.03,0,12.3
BIND029817,Q041249,STA01,2026-06-05,2026-06-07,True,1354.83,1,6.6
BIND029818,Q037175,STA04,,,False,2895.86,0,7.4
BIND029819,Q033274,STA03,,,False,26368.38,0,9.6
BIND029820,Q037044,STA03,,,False,3957.34,0,13.0
BIND029821,Q005222,STA05,,,False,31068.68,0,2.5
BIND029822,Q028593,STA01,2025-11-23,2025-11-24,True,2123.16,1,4.8
BIND029823,Q039700,STA03,,,False,2024.44,0,3.0
BIND029824,Q012537,STA03,,,False,3674.55,0,10.6
BIND029825,Q017711,STA05,,,False,25686.25,0,17.2
BIND029826,Q002847,STA02,,,False,28172.13,0,6.4
BIND029827,Q001787,STA01,2024-08-01,2024-08-03,True,8732.55,1,3.1
BIND029828,Q002297,STA01,2024-08-19,2024-08-20,True,28927.03,1,16.9
BIND029829,Q000374,STA03,,,False,17228.61,0,2.7
BIND029830,Q009553,STA01,2024-12-17,2024-12-18,True,2596.42,3,12.6
BIND029831,Q032776,STA04,,,False,47510.24,0,4.0
BIND029832,Q027076,STA06,,,False,6572.64,0,19.6
BIND029833,Q004451,STA02,,,False,3303.81,0,10.1
BIND029834,Q037308,STA03,,,False,3655.24,0,7.4
BIND029835,Q016356,STA04,,,False,13938.03,0,7.8
BIND029836,Q011908,STA05,,,False,1566.49,0,1.5
BIND029837,Q015770,STA04,,,False,41618.05,0,8.2
BIND029838,Q004489,STA09,,,False,4187.89,0,18.8
BIND029839,Q022510,STA04,,,False,11467.14,0,17.1
BIND029840,Q014983,STA02,,,False,2097.24,0,19.2
BIND029841,Q027785,STA08,,,False,3100.64,0,4.2
BIND029842,Q022076,STA02,,,False,1598.4,0,6.3
BIND029843,Q014435,STA02,,,False,11000.09,0,11.3
BIND029844,Q036260,STA06,,,False,1496.95,0,12.0
BIND029845,Q009200,STA02,,,False,3233.65,0,4.4
BIND029846,Q002555,STA07,,,False,11772.14,0,6.6
BIND029847,Q020719,STA01,2025-07-01,2025-07-02,True,6009.84,1,6.2
BIND029848,Q001674,STA01,2024-08-04,2024-08-08,True,2406.83,1,13.4
BIND029849,Q015258,STA01,2025-03-15,2025-03-18,True,12857.4,1,3.9
BIND029850,Q027942,STA01,2025-11-19,2025-11-20,True,17986.06,3,5.6
BIND029851,Q034864,STA03,,,False,27590.35,0,16.5
BIND029852,Q012460,STA06,,,False,51130.75,0,11.0
BIND029853,Q038810,STA08,,,False,1340.55,0,2.9
BIND029854,Q010401,STA01,2024-12-02,2024-12-03,True,3028.51,1,2.0
BIND029855,Q032061,STA02,,,False,11701.9,0,4.0
BIND029856,Q004361,STA01,2024-10-01,2024-10-03,True,16710.44,1,15.8
BIND029857,Q037000,STA01,2026-03-21,2026-03-24,True,2137.85,1,7.3
BIND029858,Q013388,STA04,,,False,2360.84,0,5.1
BIND029859,Q013872,STA01,2025-02-13,2025-02-16,True,1512.78,1,8.5
BIND029860,Q035490,STA01,2026-03-08,2026-03-15,True,16895.92,1,13.3
BIND029861,Q031811,STA01,2026-01-01,2026-01-02,True,2593.85,1,5.5
BIND029862,Q017633,STA04,,,False,23657.11,0,4.3
BIND029863,Q032922,STA03,,,False,3613.36,0,13.4
BIND029864,Q023892,STA04,,,False,7942.89,0,6.7
BIND029865,Q014484,STA01,2025-02-18,2025-02-20,True,34565.57,1,9.7
BIND029866,Q018814,STA01,2025-06-07,2025-06-13,True,3264.44,1,13.3
BIND029867,Q010704,STA05,,,False,6359.5,0,6.0
BIND029868,Q018926,STA07,,,False,3141.94,0,8.8
BIND029869,Q024856,STA04,,,False,22079.63,0,4.9
BIND029870,Q018422,STA03,,,False,3255.29,0,4.3
BIND029871,Q028645,STA03,,,False,3522.25,0,4.1
BIND029872,Q015673,STA03,,,False,24430.02,0,6.6
BIND029873,Q010214,STA06,,,False,20050.36,0,4.6
BIND029874,Q014395,STA04,,,False,965.73,0,14.2
BIND029875,Q007189,STA06,,,False,39534.41,0,10.7
BIND029876,Q000935,STA03,,,False,49291.26,0,0.4
BIND029877,Q010329,STA06,,,False,36189.59,0,6.2
BIND029878,Q027544,STA02,,,False,20512.75,0,24.2
BIND029879,Q008289,STA04,,,False,1725.66,0,7.5
BIND029880,Q017749,STA05,,,False,47711.73,0,13.9
BIND029881,Q028363,STA04,,,False,2386.31,0,2.9
BIND029882,Q027800,STA03,,,False,2416.08,0,2.3
BIND029883,Q037754,STA04,,,False,1912.11,0,4.5
BIND029884,Q011008,STA01,2024-12-12,2024-12-17,True,1683.5,1,6.0
BIND029885,Q031070,STA01,2025-12-18,2025-12-18,True,43267.83,4,8.9
BIND029886,Q010782,STA01,2024-12-21,2024-12-23,True,3150.6,1,14.3
BIND029887,Q014044,STA02,,,False,28477.73,0,4.2
BIND029888,Q016084,STA07,,,False,22580.71,0,3.9
BIND029889,Q001443,STA06,,,False,8300.01,0,5.7
BIND029890,Q008418,STA01,2024-11-23,2024-11-26,True,3951.77,1,14.8
BIND029891,Q034674,STA02,,,False,49482.07,0,1.1
BIND029892,Q018100,STA02,,,False,2381.44,0,9.3
BIND029893,Q014180,STA01,2025-02-10,2025-02-12,True,16905.99,5,8.8
BIND029894,Q029767,STA01,2025-11-14,2025-11-20,True,2409.62,1,6.9
BIND029895,Q036848,STA01,2026-04-04,2026-04-07,True,1421.71,1,26.6
BIND029896,Q025605,STA03,,,False,37168.05,0,3.0
BIND029897,Q036689,STA01,2026-03-26,2026-03-29,True,2194.33,1,4.3
BIND029898,Q028548,STA01,2025-11-20,2025-11-20,True,26692.56,2,1.2
BIND029899,Q022747,STA01,2025-08-21,2025-08-21,True,24669.04,1,8.5
BIND029900,Q019758,STA02,,,False,1734.89,0,1.1
BIND029901,Q026823,STA02,,,False,18645.96,0,8.3
BIND029902,Q013417,STA05,,,False,33858.38,0,3.2
BIND029903,Q035348,STA06,,,False,1941.52,0,8.6
BIND029904,Q001120,STA01,2024-06-19,2024-06-27,True,29098.84,1,9.5
BIND029905,Q020287,STA04,,,False,77939.76,0,2.1
BIND029906,Q034789,STA08,,,False,34613.36,0,18.2
BIND029907,Q000057,STA06,,,False,2177.72,0,3.2
BIND029908,Q031623,STA03,,,False,13970.86,0,5.4
BIND029909,Q033348,STA05,,,False,2517.62,0,7.7
BIND029910,Q014623,STA01,2025-03-07,2025-03-10,True,9695.4,1,8.0
BIND029911,Q017922,STA05,,,False,2955.23,0,5.8
BIND029912,Q039368,STA03,,,False,27473.86,0,3.8
BIND029913,Q031558,STA08,,,False,1761.73,0,8.1
BIND029914,Q000328,STA01,2024-06-16,2024-06-19,True,17318.53,3,15.2
BIND029915,Q013991,STA01,2025-02-20,2025-02-23,True,38627.31,2,14.4
BIND029916,Q040451,STA05,,,False,66412.28,0,2.8
BIND029917,Q012130,STA02,,,False,2795.86,0,2.6
BIND029918,Q023729,STA06,,,False,20970.08,0,18.8
BIND029919,Q004819,STA01,2024-10-04,2024-10-12,True,3196.82,1,17.2
BIND029920,Q036380,STA01,2026-03-11,2026-03-14,True,2356.73,1,3.2
BIND029921,Q010015,STA01,2024-12-23,2024-12-29,True,31516.82,1,9.8
BIND029922,Q017442,STA02,,,False,1554.83,0,4.9
BIND029923,Q014727,STA02,,,False,1873.86,0,17.7
BIND029924,Q037306,STA01,2026-04-02,2026-04-06,True,10798.02,1,7.2
BIND029925,Q007800,STA08,,,False,3411.47,0,2.3
BIND029926,Q018820,STA01,2025-06-03,2025-06-09,True,7597.28,5,17.6
BIND029927,Q040612,STA04,,,False,33571.37,0,5.8
BIND029928,Q005478,STA05,,,False,8346.6,0,0.9
BIND029929,Q032190,STA04,,,False,52359.66,0,2.8
BIND029930,Q033254,STA04,,,False,1844.7,0,7.1
BIND029931,Q003910,STA03,,,False,11395.45,0,1.3
BIND029932,Q018130,STA01,2025-06-07,2025-06-09,True,2437.84,1,18.0
BIND029933,Q015679,STA03,,,False,2236.55,0,5.5
BIND029934,Q007195,STA07,,,False,3793.98,0,10.8
BIND029935,Q008460,STA03,,,False,2096.58,0,7.0
BIND029936,Q032757,STA01,2026-01-27,2026-02-05,True,2754.32,1,11.9
BIND029937,Q002845,STA02,,,False,15574.95,0,6.4
BIND029938,Q010006,STA01,2024-12-25,2024-12-26,True,2027.57,1,6.1
BIND029939,Q020507,STA03,,,False,18223.76,0,2.9
BIND029940,Q040995,STA01,2026-05-21,2026-05-23,True,3284.36,1,3.2
BIND029941,Q036585,STA01,2026-04-13,2026-04-14,True,13474.28,1,13.2
BIND029942,Q011856,STA01,2025-01-14,2025-01-16,True,17808.13,1,2.1
BIND029943,Q020689,STA05,,,False,10832.91,0,4.7
BIND029944,Q019660,STA04,,,False,1650.69,0,5.8
BIND029945,Q022277,STA01,2025-07-29,2025-08-02,True,4287.33,1,10.0
BIND029946,Q003902,STA01,2024-09-24,2024-09-27,True,4138.98,1,9.8
BIND029947,Q008717,STA03,,,False,28575.56,0,9.5
BIND029948,Q025764,STA05,,,False,2689.36,0,7.4
BIND029949,Q030194,STA04,,,False,27533.6,0,5.7
BIND029950,Q005940,STA01,2024-10-19,2024-10-25,True,3962.68,1,12.3
BIND029951,Q010687,STA04,,,False,5312.06,0,16.6
BIND029952,Q015049,STA04,,,False,3465.68,0,6.2
BIND029953,Q025181,STA04,,,False,4121.77,0,2.7
BIND029954,Q019692,STA02,,,False,2679.53,0,10.7
BIND029955,Q034922,STA03,,,False,16763.4,0,6.3
BIND029956,Q008658,STA01,2024-11-20,2024-11-26,True,1754.64,1,11.5
BIND029957,Q008450,STA07,,,False,10173.69,0,5.2
BIND029958,Q032104,STA05,,,False,26467.97,0,13.8
BIND029959,Q034197,STA01,2026-02-18,2026-02-20,True,4436.96,1,9.8
BIND029960,Q024467,STA01,2025-09-17,2025-09-17,True,48483.32,1,4.9
BIND029961,Q029581,STA01,2025-11-05,2025-11-08,True,4574.84,1,6.0
BIND029962,Q035071,STA02,,,False,10051.44,0,11.0
BIND029963,Q028858,STA04,,,False,2081.33,0,3.0
BIND029964,Q009804,STA03,,,False,3820.6,0,4.7
BIND029965,Q000231,STA01,2024-06-13,2024-06-17,True,2142.86,1,11.0
BIND029966,Q017893,STA01,2025-04-20,2025-04-20,True,1497.81,1,2.9
BIND029967,Q039638,STA01,2026-04-23,2026-04-24,True,61268.33,1,8.9
BIND029968,Q034687,STA03,,,False,39691.08,0,10.5
BIND029969,Q036788,STA03,,,False,2303.92,0,1.2
BIND029970,Q001988,STA03,,,False,18702.86,0,2.8
BIND029971,Q021734,STA01,2025-08-01,2025-08-03,True,20364.46,2,5.7
BIND029972,Q010649,STA02,,,False,12971.44,0,8.3
BIND029973,Q027524,STA01,2025-11-01,2025-11-04,True,3403.68,1,11.5
BIND029974,Q002186,STA01,2024-07-30,2024-08-01,True,1662.82,1,5.7
BIND029975,Q038220,STA04,,,False,1586.03,0,9.7
BIND029976,Q014636,STA01,2025-03-15,2025-03-18,True,2596.24,1,6.2
BIND029977,Q016196,STA01,2025-03-21,2025-03-25,True,2757.88,1,9.4
BIND029978,Q034534,STA07,,,False,19003.55,0,16.5
BIND029979,Q000879,STA01,2024-06-20,2024-06-26,True,3009.05,1,15.2
BIND029980,Q029330,STA03,,,False,19703.27,0,1.0
BIND029981,Q003888,STA01,2024-09-15,2024-09-18,True,52551.16,1,13.7
BIND029982,Q010378,STA01,2024-12-14,2024-12-18,True,2111.11,1,7.7
BIND029983,Q032068,STA01,2025-12-07,2025-12-09,True,28842.84,2,4.8
BIND029984,Q021123,STA07,,,False,1894.31,0,5.8
BIND029985,Q041665,STA01,2026-05-21,2026-05-22,True,3611.25,1,16.9
BIND029986,Q011463,STA04,,,False,25018.41,0,17.6
BIND029987,Q028163,STA09,,,False,38396.24,0,6.1
BIND029988,Q014905,STA02,,,False,18419.47,0,4.2
BIND029989,Q021624,STA01,2025-07-11,2025-07-13,True,1819.13,1,4.7
BIND029990,Q022322,STA04,,,False,25336.9,0,10.1
BIND029991,Q028376,STA04,,,False,1694.06,0,4.2
BIND029992,Q015181,STA01,2025-03-15,2025-03-19,True,23712.35,1,6.9
BIND029993,Q001475,STA01,2024-07-17,2024-07-18,True,1788.96,1,14.8
BIND029994,Q019570,STA03,,,False,23016.5,0,3.0
BIND029995,Q018443,STA04,,,False,2119.98,0,15.3
BIND029996,Q016324,STA01,2025-03-10,2025-03-13,True,17698.93,1,5.2
BIND029997,Q023430,STA07,,,False,21365.37,0,9.0
BIND029998,Q022358,STA04,,,False,1648.51,0,7.7
BIND029999,Q006606,STA01,2024-10-20,2024-10-23,True,10699.37,1,6.1
BIND030000,Q030953,STA07,,,False,3610.6,0,3.3
BIND030001,Q005461,STA01,2024-10-14,2024-10-16,True,28356.1,1,11.7
BIND030002,Q020870,STA07,,,False,1204.42,0,4.3
BIND030003,Q011847,STA04,,,False,10991.19,0,5.0
BIND030004,Q036002,STA02,,,False,2252.7,0,6.5
BIND030005,Q001905,STA07,,,False,33337.62,0,1.7
BIND030006,Q022355,STA08,,,False,5202.81,0,0.7
BIND030007,Q035092,STA02,,,False,2601.94,0,1.1
BIND030008,Q016922,STA01,2025-04-23,2025-04-28,True,1629.35,1,9.4
BIND030009,Q022311,STA01,2025-07-30,2025-07-31,True,36616.04,4,9.8
BIND030010,Q037958,STA02,,,False,21168.6,0,1.9
BIND030011,Q018882,STA02,,,False,31824.78,0,7.5
BIND030012,Q034843,STA01,2026-02-28,2026-03-01,True,2302.0,1,3.9
BIND030013,Q024001,STA01,2025-08-25,2025-08-27,True,4511.59,1,9.3
BIND030014,Q019671,STA01,2025-05-20,2025-05-22,True,19335.76,1,10.0
BIND030015,Q012801,STA01,2025-02-07,2025-02-07,True,15730.81,1,5.8
BIND030016,Q015963,STA01,2025-03-20,2025-03-21,True,27027.24,1,2.5
BIND030017,Q038151,STA07,,,False,47842.17,0,11.5
BIND030018,Q030290,STA02,,,False,1514.93,0,12.0
BIND030019,Q027710,STA01,2025-11-03,2025-11-04,True,11774.68,5,8.9
BIND030020,Q019289,STA02,,,False,2124.39,0,7.4
BIND030021,Q029788,STA01,2025-12-11,2025-12-15,True,2763.74,2,20.1
BIND030022,Q028809,STA01,2025-11-05,2025-11-06,True,11401.39,2,3.2
BIND030023,Q017932,STA03,,,False,65699.98,0,5.9
BIND030024,Q018902,STA02,,,False,3255.08,0,6.4
BIND030025,Q008620,STA02,,,False,2224.46,0,4.9
BIND030026,Q002826,STA01,2024-08-25,2024-08-26,True,13425.85,3,5.9
BIND030027,Q020898,STA07,,,False,2932.43,0,11.4
BIND030028,Q005368,STA01,2024-10-10,2024-10-10,True,3525.26,1,3.4
BIND030029,Q030444,STA06,,,False,1921.2,0,38.8
BIND030030,Q030827,STA01,2025-12-27,2025-12-29,True,3164.6,1,3.7
BIND030031,Q015152,STA01,2025-03-11,2025-03-12,True,2151.7,1,3.9
BIND030032,Q011249,STA02,,,False,23934.72,0,8.8
BIND030033,Q037634,STA07,,,False,29962.23,0,10.2
BIND030034,Q000190,STA07,,,False,33994.13,0,0.6
BIND030035,Q016428,STA03,,,False,30876.77,0,1.2
BIND030036,Q006209,STA02,,,False,2151.46,0,3.1
BIND030037,Q005794,STA02,,,False,3272.54,0,4.0
BIND030038,Q036961,STA04,,,False,2070.83,0,21.2
BIND030039,Q033392,STA08,,,False,21118.85,0,5.3
BIND030040,Q037885,STA01,2026-05-04,2026-05-05,True,3683.96,1,11.5
BIND030041,Q010945,STA01,2024-12-04,2024-12-05,True,3168.35,1,1.7
BIND030042,Q033960,STA01,2026-01-17,2026-01-21,True,24853.16,1,11.0
BIND030043,Q014704,STA02,,,False,2134.02,0,8.2
BIND030044,Q004891,STA01,2024-09-22,2024-09-24,True,5909.66,1,5.9
BIND030045,Q037042,STA01,2026-03-21,2026-03-24,True,3147.1,1,5.0
BIND030046,Q022936,STA02,,,False,45559.02,0,1.5
BIND030047,Q011490,STA09,,,False,4832.81,0,3.0
BIND030048,Q004610,STA02,,,False,44262.42,0,1.8
BIND030049,Q019284,STA01,2025-06-02,2025-06-02,True,2120.19,1,10.6
BIND030050,Q027865,STA02,,,False,28986.62,0,1.2
BIND030051,Q013172,STA03,,,False,3094.48,0,1.6
BIND030052,Q036360,STA01,2026-03-28,2026-04-04,True,3224.12,1,7.0
BIND030053,Q001522,STA04,,,False,2656.84,0,9.2
BIND030054,Q006269,STA09,,,False,2105.28,0,0.5
BIND030055,Q041774,STA03,,,False,2926.98,0,2.4
BIND030056,Q017776,STA01,2025-04-27,2025-04-28,True,4126.84,1,3.2
BIND030057,Q033907,STA07,,,False,2002.13,0,3.4
BIND030058,Q035610,STA01,2026-02-13,2026-02-24,True,1569.35,1,14.2
BIND030059,Q035609,STA01,2026-02-26,2026-02-28,True,10104.18,1,5.4
BIND030060,Q039079,STA01,2026-05-03,2026-05-04,True,2132.74,1,5.6
BIND030061,Q026504,STA04,,,False,1229.84,0,3.9
